agent_id,frame,decision,sim,stored_label,used_packet_agent,used_packet_ts,local_backbone,local_embedding_dim,used_packet_model_name,used_packet_model_version,cross_agent_reuse,heavy_label,heavy_confidence,heavy_latency_ms,heavy_detector_mode
agent_1,1,heavy,,,,,resnet18,256,,,0,Person,0.9,120.78689999179915,simulated
agent_1,2,skipped,0.9998735785484314,Person,agent_1,1780666426.6498992,resnet18,256,resnet18,torchvision,0,,,,simulated
agent_1,3,skipped,0.9998631477355957,Person,agent_1,1780666426.6498992,resnet18,256,resnet18,torchvision,0,,,,simulated
agent_1,4,skipped,0.9998763203620911,Person,agent_1,1780666426.6498992,resnet18,256,resnet18,torchvision,0,,,,simulated
agent_1,5,skipped,0.9998862147331238,Person,agent_1,1780666426.6498992,resnet18,256,resnet18,torchvision,0,,,,simulated
agent_1,6,skipped,0.9998410940170288,Person,agent_1,1780666426.6498992,resnet18,256,resnet18,torchvision,0,,,,simulated
agent_1,7,skipped,0.9998589754104614,Person,agent_1,1780666426.6498992,resnet18,256,resnet18,torchvision,0,,,,simulated
agent_1,8,skipped,0.999869704246521,Person,agent_1,1780666426.6498992,resnet18,256,resnet18,torchvision,0,,,,simulated
agent_1,9,skipped,0.9998874068260193,Person,agent_1,1780666426.6498992,resnet18,256,resnet18,torchvision,0,,,,simulated
agent_1,10,skipped,0.9708273410797119,Person,agent_1,1780666426.6498992,resnet18,256,resnet18,torchvision,0,,,,simulated
agent_1,11,skipped,0.9707506895065308,Person,agent_1,1780666426.6498992,resnet18,256,resnet18,torchvision,0,,,,simulated
agent_1,12,skipped,0.9704427719116211,Person,agent_1,1780666426.6498992,resnet18,256,resnet18,torchvision,0,,,,simulated
agent_1,13,skipped,0.9710614681243896,Person,agent_1,1780666426.6498992,resnet18,256,resnet18,torchvision,0,,,,simulated
agent_1,14,skipped,0.9708127975463867,Person,agent_1,1780666426.6498992,resnet18,256,resnet18,torchvision,0,,,,simulated
agent_1,15,skipped,0.9711927175521851,Person,agent_1,1780666426.6498992,resnet18,256,resnet18,torchvision,0,,,,simulated
agent_1,16,skipped,0.970643162727356,Person,agent_1,1780666426.6498992,resnet18,256,resnet18,torchvision,0,,,,simulated
agent_1,17,skipped,0.9705973267555237,Person,agent_1,1780666426.6498992,resnet18,256,resnet18,torchvision,0,,,,simulated
agent_1,18,skipped,0.9910311698913574,Person,agent_1,1780666426.6498992,resnet18,256,resnet18,torchvision,0,,,,simulated
agent_1,19,skipped,0.9911020994186401,Person,agent_1,1780666426.6498992,resnet18,256,resnet18,torchvision,0,,,,simulated
agent_1,20,skipped,0.9912365078926086,Person,agent_1,1780666426.6498992,resnet18,256,resnet18,torchvision,0,,,,simulated
agent_1,21,skipped,0.9911798238754272,Person,agent_1,1780666426.6498992,resnet18,256,resnet18,torchvision,0,,,,simulated
agent_1,22,skipped,0.9912676811218262,Person,agent_1,1780666426.6498992,resnet18,256,resnet18,torchvision,0,,,,simulated
agent_1,23,skipped,0.9910182952880859,Person,agent_1,1780666426.6498992,resnet18,256,resnet18,torchvision,0,,,,simulated
agent_1,24,skipped,0.9911032319068909,Person,agent_1,1780666426.6498992,resnet18,256,resnet18,torchvision,0,,,,simulated
agent_1,25,skipped,0.991167426109314,Person,agent_1,1780666426.6498992,resnet18,256,resnet18,torchvision,0,,,,simulated
agent_1,26,skipped,0.9911894202232361,Person,agent_1,1780666426.6498992,resnet18,256,resnet18,torchvision,0,,,,simulated
agent_1,27,skipped,0.9912566542625427,Person,agent_1,1780666426.6498992,resnet18,256,resnet18,torchvision,0,,,,simulated
agent_1,28,skipped,0.9911394715309143,Person,agent_1,1780666426.6498992,resnet18,256,resnet18,torchvision,0,,,,simulated
agent_1,29,skipped,0.991206169128418,Person,agent_1,1780666426.6498992,resnet18,256,resnet18,torchvision,0,,,,simulated
agent_1,30,skipped,0.9912137985229492,Person,agent_1,1780666426.6498992,resnet18,256,resnet18,torchvision,0,,,,simulated
agent_1,31,skipped,0.991211473941803,Person,agent_1,1780666426.6498992,resnet18,256,resnet18,torchvision,0,,,,simulated
agent_1,32,skipped,0.9912615418434143,Person,agent_1,1780666426.6498992,resnet18,256,resnet18,torchvision,0,,,,simulated
agent_1,33,skipped,0.9911408424377441,Person,agent_1,1780666426.6498992,resnet18,256,resnet18,torchvision,0,,,,simulated
agent_1,34,skipped,0.993867039680481,Person,agent_1,1780666426.6498992,resnet18,256,resnet18,torchvision,0,,,,simulated
agent_1,35,skipped,0.9939192533493042,Person,agent_1,1780666426.6498992,resnet18,256,resnet18,torchvision,0,,,,simulated
agent_1,36,skipped,0.9939159750938416,Person,agent_1,1780666426.6498992,resnet18,256,resnet18,torchvision,0,,,,simulated
agent_1,37,skipped,0.9939056634902954,Person,agent_1,1780666426.6498992,resnet18,256,resnet18,torchvision,0,,,,simulated
agent_1,38,skipped,0.9938664436340332,Person,agent_1,1780666426.6498992,resnet18,256,resnet18,torchvision,0,,,,simulated
agent_1,39,skipped,0.9939393997192383,Person,agent_1,1780666426.6498992,resnet18,256,resnet18,torchvision,0,,,,simulated
agent_1,40,skipped,0.9939233064651489,Person,agent_1,1780666426.6498992,resnet18,256,resnet18,torchvision,0,,,,simulated
agent_1,41,skipped,0.9938796758651733,Person,agent_1,1780666426.6498992,resnet18,256,resnet18,torchvision,0,,,,simulated
agent_1,42,skipped,0.9967337250709534,Person,agent_1,1780666426.6498992,resnet18,256,resnet18,torchvision,0,,,,simulated
agent_1,43,skipped,0.9966943264007568,Person,agent_1,1780666426.6498992,resnet18,256,resnet18,torchvision,0,,,,simulated
agent_1,44,skipped,0.9967644214630127,Person,agent_1,1780666426.6498992,resnet18,256,resnet18,torchvision,0,,,,simulated
agent_1,45,skipped,0.9967491626739502,Person,agent_1,1780666426.6498992,resnet18,256,resnet18,torchvision,0,,,,simulated
agent_1,46,skipped,0.9967575073242188,Person,agent_1,1780666426.6498992,resnet18,256,resnet18,torchvision,0,,,,simulated
agent_1,47,skipped,0.9967373609542847,Person,agent_1,1780666426.6498992,resnet18,256,resnet18,torchvision,0,,,,simulated
agent_1,48,skipped,0.9967894554138184,Person,agent_1,1780666426.6498992,resnet18,256,resnet18,torchvision,0,,,,simulated
agent_1,49,skipped,0.996770977973938,Person,agent_1,1780666426.6498992,resnet18,256,resnet18,torchvision,0,,,,simulated
agent_1,50,skipped,0.9960781335830688,Person,agent_1,1780666426.6498992,resnet18,256,resnet18,torchvision,0,,,,simulated
